Município;Núm.;Nome;Partido/Coligação;Votação;% Válidos
CUPARAQUE;14;MÔNICA;PTB/PTB / PTN / PSB / DEM;1.930;53,33 %
CURRAL DE DENTRO;12;TIÃO MUQUIBA;PDT/PP / PDT / PTB / PMDB / PR / PPS / PHS;3.234;68,88 %
CURVELO;25;MAURÍLIO GUIMARÃES;DEM/DEM / PSDB / PV / PP / PDT / PPS / PSB / PSL;29.652;72,28 %
DATAS;13;TECO DE DAPAZ;PT/PT / PMDB / PDT / PHS / PP;2.044;100,00 %
DELFIM MOREIRA;13;FERNANDO COURA;PT/PRB / PT / PROS / PHS;2.708;50,86 %
DELFINÓPOLIS;15;DR. FERNANDO;PMDB/PMDB / SD;2.955;57,13 %
DELTA;33;MARQUIM ADVOGADO;PMN/PMDB / PMN / PSDB / PT do B;2.636;56,13 %
DESCOBERTO;45;MARCÃO;PSDB/PMDB / PSD / PSDB / PC do B / PDT / PHS;2.119;54,54 %
DESTERRO DE ENTRE RIOS;90;ANTONIO DENTISTA;PROS/PPS / PROS;2.276;48,62 %
DESTERRO DO MELO;14;MÁRCIA AMARAL;PTB/PDT / PTB / PT / PV;1.623;56,83 %
DIAMANTINA;15;JUSCELINO ROQUE;PMDB/PMDB / PRTB / PR / PC do B / PPL / PSDC / PSD;8.800;35,21 %
DIOGO DE VASCONCELOS;25;DOMINGOS DE JOAO NOBRE;DEM/PROS / PHS / PEN / DEM / PT do B;2.249;74,25 %
DIONÍSIO;17;DR FARIAS;PSL/PP / PSL / DEM / PSDB;2.693;51,20 %
DIVINÉSIA;45;ANTONIO GERALDO;PSDB/PSDB / PHS / PTB / PSD;2.490;71,47 %
DIVINO;40;GILVAN;PSB/PSB / PP / PTB / DEM / PTN / PSD / PPS;5.932;49,93 %
DIVINO DAS LARANJEIRAS;15;KINKA ALVES;PMDB/PMDB / PDT / PT do B / SD;2.134;52,73 %
DIVINOLÂNDIA DE MINAS;43;RODRIGO;PV/PP / PSD / PT / PSDC / PV / PMN / SD / PHS;2.550;51,40 %
DIVINÓPOLIS;90;MARQUINHO CLEMENTINO;PROS/PROS / PMB / PPS / PSB / PC do B / PT do B / PSC / PTC / PRB / PEN / PSD;34.239;68,33 %
DIVISA ALEGRE;10;MARCELO;PRB/PRB / PP / PDT / PT / PMDB / PSC / PPS / PHS / PTC / PSB / PSDB / PSD;2.047;54,30 %
DIVISA NOVA;14;ELIAS;PTB/PSD / PT / PSDB / PT do B / PSB / PSL / PP / PV / PTB;3.293;100,00 %
DIVISÓPOLIS;23;EUVALDO GOBIRA;PPS/PPS / PSDB / PMDB / PV / PSD / PR / PSB / PRB / PSL / SD / PSC / PDT;3.196;100,00 %
DOM BOSCO;90;IRAMAIA;PROS/PMDB / DEM / PV / SD / PROS;1.533;50,61 %
DOM CAVATI;45;JUNINHO DA SAÚDE;PSDB/PR / PSDB / DEM;2.448;59,50 %
DOM JOAQUIM;15;DILSINHO;PMDB/PMDB / PPS / PR / PP;1.777;56,18 %
DOM SILVÉRIO;15;JOAO BOSCO;PMDB/PMDB / PT / PSB / PV;1.888;49,74 %
DOM VIÇOSO;43;NEI;PV/PT / PMDB / PSC / PV;1.445;59,74 %
DONA EUSÉBIA;23;NENZINHO;PPS/PPS / PRB / DEM / PDT / PSB;2.591;54,82 %
DORES DE CAMPOS;15;MARCILIO;PMDB/PMDB / PP / PT / PTB;3.596;52,46 %
DORES DE GUANHÃES;15;JOÃO EBER;PMDB/PMDB / PSB / PRB / PR / PPS / PROS;2.199;55,10 %
DORES DO INDAIÁ;15;RONALDINHO;PMDB/PMDB / PPS / PP / PV / DEM / PTC / PRTB / PROS / PTN;5.111;62,32 %
DORES DO TURVO;45;VANDIR VALERIO;PSDB/PSDB / PRTB / PPS / PP / PDT;2.204;47,91 %
DORESÓPOLIS;23;ELINHO;PPS/PPS;1.529;100,00 %
DOURADOQUARA;11;MARQUINHO;PP/PP / REDE / DEM;926;52,61 %
DURANDÉ;14;ZÉ ELIAS;PTB/PT / PTB / DEM / PSC;3.141;59,60 %
ELÓI MENDES;12;WILIAM CADORINI;PDT/PDT / DEM / SD / PSDB / PTB / PPS / PP;7.980;50,63 %
ENGENHEIRO CALDAS;22;JUNINHO DUTRA;PR/PR / PP / DEM / PV / PSDB;3.498;57,50 %
ENGENHEIRO NAVARRO;77;GÊ DA SAUDE;SD/PMDB / PP / PDT / SD / PHS / PSDB / PC do B / PT do B / PTB / PTC / PSC;2.162;43,27 %
ENTRE FOLHAS;15;AILTINHO;PMDB/PRB / PMDB / PTB / PROS;2.416;50,31 %
ENTRE RIOS DE MINAS;40;JOSÉ WALTER;PSB/PSB / SD / PC do B;4.337;45,09 %
ERVÁLIA;45;NAUTINHO;PSDB/PSDB / SD / PR / PSB / PT;6.170;100,00 %
ESMERALDAS;15;MÁRCIO BELÉM;PMDB/PMDB / PSL / SD;11.236;35,67 %
ESPERA FELIZ;23;CARLINHOS CABRAL;PPS/PPS / PT / PSD / PROS;8.128;63,08 %
ESPINOSA;13;MILTON BARBOSA;PT/PT / PMDB / PC do B / PSD / PROS / PHS / PR / PDT;10.677;100,00 %
ESPÍRITO SANTO DO DOURADO;22;ADALTO LEAL;PR/PR / PSDB / PV / PP / PT;3.333;100,00 %
ESTIVA;25;DR. AGENÍCIO;DEM/DEM / PR / PRTB / PDT / PT;3.513;46,60 %
ESTRELA DALVA;11;FATIMA GUERRA;PP/PP / PMDB / PSDB;1.092;46,63 %
ESTRELA DO INDAIÁ;22;HUGO;PR/PP / PMDB / PR / DEM / PT do B;1.824;72,32 %
ESTRELA DO SUL;55;DAYSE;PSD/PSD / PSDB / PTB / PSC / SD / PPS;3.052;60,75 %
EUGENÓPOLIS;11;VASQUINHO;PP/PP / PTB / PHS;3.716;51,16 %
EWBANK DA CÂMARA;23;ZÉ MARIA;PPS/PPS / PSDB / PC do B / PSC / PT;1.832;100,00 %
EXTREMA;45;JOÃO BATISTA;PSDB/PP / PDT / DEM / PRTB / PSB / PSDB / PT do B / PROS;12.037;55,13 %
FAMA;14;CANTARELI;PTB/PTB / PDT;1.496;59,29 %
FARIA LEMOS;11;SUELI DO CLERINHO;PP/PTB / PP / PT / PSDB;1.370;50,13 %
FELÍCIO DOS SANTOS;45;RICARDO ROCHA;PSDB/PSC / PR / PHS / PSDB / PEN;1.900;56,36 %
FELISBURGO;22;JÂNIO PINTO COELHO;PR/PR / PT / PRB / PP;2.244;54,35 %
FELIXLÂNDIA;12;NONÔ;PDT/PDT / DEM / PMDB / PT do B / PP / PHS / PROS;3.464;50,84 %
FERNANDES TOURINHO;15;VICENTE;PMDB/PMDB;1.308;53,96 %
FERROS;45;DIQUINHO;PSDB/PDT / PSB / PROS / PSL / PRB / PR / PSD / PTB / PSDB;3.654;55,68 %
FERVEDOURO;11;BILIM;PP/PP / PTB / PMDB / PSB / PSDB;3.818;56,36 %
FLORESTAL;43;OTONI;PV/PV / PT / PPS / PSC / PHS;2.695;60,51 %
FORMIGA;11;EUGÊNIO VILELA;PP/PV / PEN / PRTB / PR / PP / PSL / PMN / PROS / PPS / PSD / SD / PDT / PTB / PTN / PSC / DEM / PHS / PMB / PSB / PT do B / PC do B / PRB;31.384;84,62 %
FORMOSO;23;LUIZINHO;PPS/PPS / PROS;3.055;60,86 %
FORTALEZA DE MINAS;40;DENILSON DA VAN;PSB/PSB / PSL / PDT / PMDB / PSD / PR;1.402;52,37 %
FORTUNA DE MINAS;43;PATRICK DINIZ;PV/PMDB / PV / DEM / PSL / PSDB;1.238;100,00 %
FRANCISCO BADARÓ;12;ADELINO;PDT/PDT / PSD / DEM / PR / PMDB;2.816;54,51 %
FRANCISCO DUMONT;10;EDUARDO;PRB/PRB / PP / PT / PTB / PV / PSDB;2.360;63,78 %
FRANCISCÓPOLIS;25;DUÍCA DO SALÃO;DEM/DEM / PTB / PTC / PSD / SD / PSDB;2.109;56,30 %
FRANCISCO SÁ;13;MARIO OSVALDO;PT/PT / PC do B / PSD / PT do B / PTC / PTN / PSC;5.454;38,15 %
FREI GASPAR;70;LAURO FRANCO;PT do B/PT do B / PSB;1.539;37,56 %
FREI INOCÊNCIO;45;DR. GERALDO;PSDB/PSDB / PT do B / PP / PMN / PPS / PDT;3.045;54,79 %
FREI LAGONEGRO;14;LEANDRO;PTB/PTB / PT / PPL / PEN;1.527;54,03 %
FRONTEIRA;15;MARCELO PASSUELO;PMDB/PMDB / PRB / PTN / PSDC / PMB / PSD;4.035;48,15 %
FRONTEIRA DOS VALES;15;LEO MEDEIROS;PMDB/PMDB / PSDB / DEM / PPS;1.945;56,82 %
FRUTA DE LEITE;15;MARCLENIO;PMDB/PHS / PMDB;2.194;62,87 %
FRUTAL;40;CAIO HEITOR;PSB/PMDB / SD / PMN / PSDB / PSB / PP / DEM;9.476;66,53 %
FUNILÂNDIA;20;EDSON VARGAS;PSC/PEN / PSC;1.954;53,26 %
GALILÉIA;10;JUJUBA;PRB/PRB / PDT / PTB / PTN / PSB / PRP / PT do B;2.210;50,09 %
GAMELEIRAS;13;GILMAR DE MIGUELIM;PT/PT / PSDC / PTB / PR;3.250;100,00 %
GLAUCILÂNDIA;15;GERALDO MARTINS;PMDB/PMDB / PP / PSB / PEN / PSDB;1.588;48,86 %
GOIABEIRA;22;HELCIO NOGUEIRA;PR/PRB / PT / PR / DEM / PSD;1.519;55,95 %
GOIANÁ;65;ESTEVINHO;PC do B/PC do B / PP / PSC;1.556;50,85 %
GONÇALVES;22;LUIZ ROSA;PR/PR / PTB;1.838;59,58 %
GONZAGA;22;JULINHO;PR/PR / PSC / PRB / PP / PSDB;2.263;64,47 %
GOUVEIA;15;TONINHO DA MERCEARIA;PMDB/PMDB / PR / PSL / PSB / PDT / PSD / PMN / PT;6.449;79,92 %
GOVERNADOR VALADARES;45;ANDRE;PSDB/PSDB / PRB / PP / PDT / PTB / PMDB / PSL / REDE / PSC / PPS / DEM / PSDC / PRTB / PR / PHS / PMN / PMB / PTC / PSB / PV / PPL / PSD / SD / PROS;106.905;81,03 %
GRÃO MOGOL;23;HAMILTON (CUTA);PPS/PPS / PP / PR / PSD / DEM;3.824;43,12 %
GRUPIARA;45;RONALDO;PSDB/PSDB / PROS / DEM / PT / PSC / PTB / PSB / PSD / PMDB / PV / PR;847;58,01 %
GUANHÃES;15;LADINHO;PMDB/PMDB / PSDB / PT do B / PRTB / PTB / PPS / PC do B / PR / PSB;5.445;35,04 %
GUAPÉ;45;LUCIANO DA MODULAR;PSDB/PP / PR / SD / PPS / PMDB / PTB / PV / PSL / PSDB;3.630;82,84 %
GUARACIABA;55;GUSTAVO DE SOLICO;PSD/PTB / PR / PSD / DEM / PT do B;3.744;56,30 %
GUARACIAMA;45;FILÓ;PSDB/PSDB / PR / PROS / PRB / PSD / PSB / PSL;1.946;100,00 %
GUARANÉSIA;15;LAÉRCIO;PMDB/PP / PDT / PT / PTB / PMDB / PSC / PR / PHS / PSB / PSD / SD / PC do B / PSDB;7.116;60,72 %
GUARANI;43;PAULINHO NEVES;PV/PV / PP / DEM / PSD / PSDB / PHS / SD / PSC;2.956;51,06 %
GUARARÁ;45;JOSÉ MAURICIO;PSDB/PMDB / PSDB;1.390;47,34 %
GUARDA-MOR;45;EDGAR;PSDB/PSDB / PP / PDT / PPS / PT do B / PEN;3.752;100,00 %
GUAXUPÉ;45;JARBINHAS;PSDB/DEM / PTB / PTC / PSDB / PRP / PSD;14.621;53,00 %
GUIDOVAL;45;SORAIA VIEIRA DE QUEIROZ;PSDB/PSDB / PV / PT / PP;3.208;62,63 %
GUIMARÂNIA;15;ADILIO;PMDB/PMDB / DEM / PSC;2.742;50,28 %
GUIRICEMA;45;ARI;PSDB/PMDB / PTC / PSB / PSDB / PC do B / SD;3.235;51,57 %
GURINHATÃ;15;WENDER LUCIANO;PMDB/PMDB / PDT / PSDB / PTB / PP / PSD / SD;2.780;66,00 %
HELIODORA;10;ALEX DO JAPÃO;PRB/PRB / PR / DEM / PSDB;3.198;75,12 %
IAPU;45;KAKO;PSDB/PDT / PRB / PROS / PRTB / PSDB / PV / PSB / PTB / PSC;3.957;57,33 %
IBERTIOGA;14;JUQUINHA;PTB/PMDB / PDT / PTB / PR / PRB / PT;2.520;60,75 %
IBIÁ;45;DRA. MARLENE;PSDB/PSDB / PSC / PSL / PTC;7.015;53,42 %
IBIAÍ;19;LARA;PTN/PP / PDT / PTN / PSD / PTB;2.207;43,34 %
IBIRACATU;13;WARLEY;PT/PDT / PT / PRB / PSL / PR / DEM / PEN;1.979;100,00 %
IBIRACI;11;TONIN GARCIA;PP/PP / PV;2.905;39,11 %
IBIRITÉ;36;WILLIAM PARREIRA;PTC/PTC / PMDB / PROS / PC do B / PEN / PMN / REDE / PPL;39.060;50,38 %
IBITIÚRA DE MINAS;45;ZÉ TARCISO;PSDB/PPS / PSDB / PT do B / PSD / PROS;1.423;49,10 %
IBITURUNA;15;BERTINHO;PMDB/PMDB / PSD / PT;610;100,00 %
ICARAÍ DE MINAS;77;JAMES DE AMBRÓSIO;SD/PP / PMDB / PTN / PHS / PSD / SD / PTB / PSDB;3.294;51,24 %
IGARAPÉ;15;NEM;PMDB/PMDB / PPS / PMN / PMB / PDT / PRTB / PRB / PEN / PTC / PP / SD / PSL;11.422;56,70 %
IGARATINGA;15;RENATO DO TOE LUCIO;PMDB/PMDB / PT;3.425;54,80 %
IGUATAMA;11;IVONE LEITE;PP/PP / PV / PC do B;3.547;61,47 %
IJACI;15;FABIANO MORETI;PMDB/DEM / PSB / PSL / PT / PMDB / PROS;2.992;67,39 %
ILICÍNEA;15;BELINELLI;PMDB/PMDB / PTB / PR / PSDB;3.028;38,41 %
IMBÉ DE MINAS;25;MARQUIM DA FARMÁCIA;DEM/DEM / PSDB / PTN;2.713;52,28 %
INCONFIDENTES;15;DÉCIO BONAMICHI;PMDB/PMDB / PV / PT / PROS / PT do B;2.914;52,81 %
INDAIABIRA;11;ZÉ DE MARINA;PP/PP / PTB / PPS / DEM / SD;2.419;50,65 %
INDIANÓPOLIS;14;LINDOMAR;PTB/PTB / PR / PSDB / PPS / SD / PSC / DEM / PMDB;2.624;65,00 %
INGAÍ;14;JOAO PAULO;PTB/PTB / PR / PSL / PSDB / PV;1.334;50,88 %
INHAPIM;15;MARCINHO;PMDB/PMDB / PRB / PT / PSL / PTB / PTC;8.606;53,05 %
INHAÚMA;55;JUNINHO;PSD/PMDB / PSD / PT do B / PSC / PV / PSDB;2.384;53,07 %
INIMUTABA;22;RAFAEL;PR/PR / PSDB / PHS / PSD / PT do B;3.692;100,00 %
IPABA;15;GERALDO DA FARMACIA;PMDB/PMDB / PSL / PMN / PMB / SD / PSDC / PP / PROS;4.875;42,16 %
IPANEMA;11;DR. WALTER;PP/DEM / PR / PP / PV / PT do B / PTB / PSL / PHS / PSB / PT;6.714;57,26 %
IPATINGA;15;SEBASTIÃO QUINTÃO;PMDB/PMDB / PTC / PSC / PSDB / PRB / PSDC / PHS / PV / PROS;68.810;54,00 %
IPIAÇU;55;LÉO DA RÁDIO;PSD/PSDB / PSD / PMDB / DEM;1.612;51,14 %
IPUIÚNA;15;QUEIJINHO;PMDB/PP / PT / PMDB / PSB;3.786;57,86 %
IRAÍ DE MINAS;12;ANTONINHO;PDT/PDT / PP / PTB / PR / PSB / PSDB / PT do B;2.673;54,08 %
ITABIRA;14;RONALDO MAGALHAES;PTB/PTB / PDT / PP / PMN / PTN;30.018;44,66 %
ITABIRINHA;45;DEGO REIS;PSDB/PT / PRB / PV / PSDB;4.304;61,50 %
ITABIRITO;55;ALEX SALVADOR;PSD/PMN / PRB / PMDB / PV / PSDB / PSB / DEM / SD / PROS / PSD / PEN / PSC / PRTB / PSL / PTB / PTN / PC do B / PRP / PR;17.357;57,84 %
ITACAMBIRA;10;JOAO RIBEIRO;PRB/PRB / PDT / PSC / PP / PSDB / PT / PPS / PR;2.342;57,05 %
ITACARAMBI;14;DOUTORA NIVEA;PTB/PSDC / PRP / PROS / PTB / PTC / PSL / PT do B / PMDB / PRB / PMB / PHS / PSC / PT;4.876;50,15 %
ITAGUARA;45;DONIZETE CHUMBINHO;PSDB/PSDB / PR / DEM / PDT / PMDB / PV / PSD;4.979;100,00 %
ITAIPÉ;11;SANDÃO;PP/PP / SD / PT do B / PROS / PMDB;3.203;51,59 %
ITAJUBÁ;15;RODRIGO RIERA;PMDB/PRB / PMDB / PT do B / PSL / PR / PSC / PRTB / PC do B / PV / PHS / SD / PP / PSB / PEN / PPS / DEM / PSDB / PMN;29.531;57,66 %
ITAMARANDIBA;70;LUIZ FERNANDO;PT do B/PT do B / PT / PROS / SD;6.850;37,67 %
ITAMARATI DE MINAS;13;HAMILTON;PT/PT / PTB / PMDB / PR / PMN;1.685;51,93 %
ITAMBACURI;22;HENRIQUE SCOFIELD;PR/PR / PTN / PDT / DEM / PEN / PT do B / PRP / PSDB;6.519;51,89 %
ITAMBÉ DO MATO DENTRO;15;ZELISIO;PMDB/PT / PHS / PMDB / PTC / PTB;1.492;69,33 %
ITAMOGI;15;RONALDO;PMDB/PMDB / PT / PROS;2.792;38,11 %
ITAMONTE;77;ALEXANDRE;SD/PMDB / SD / PRB / PR / PDT / PT;5.100;55,39 %
ITANHANDU;14;EVALDO BARROS;PTB/PTB / PSDB;4.898;50,99 %
ITANHOMI;45;JAEDER;PSDB/PSDB / PPS / PROS / PRB / PHS / DEM;3.511;43,71 %
ITAOBIM;45;CHARLES VIEIRA;PSDB/PRB / PDT / PTB / PMDB / PSC / PR / DEM / PHS / PMN / PV / PSDB;7.064;62,90 %
ITAPAGIPE;45;BENICE MAIA;PSDB/PDT / PMB / PROS / PSDB / DEM / PP / PT do B;4.280;50,25 %
ITAPECERICA;31;TÊKO;PHS/PT / PTB / DEM / PHS / PSB / PSDB / PSD / SD / PPS / PR;7.890;57,35 %
ITAPEVA;15;VIVI;PMDB/PP / PT / PMDB / PTN / PPS / DEM;3.285;55,69 %
ITATIAIUÇU;43;MATARAZO;PV/PT / PTB / PMDB / PV;5.423;72,01 %
ITAÚ DE MINAS;55;RONILTON;PSD/PP / PT / PMDB / PSL / PTC / PSB / PV / PSD / PT do B / SD / PROS / PTB / PRP;5.201;53,18 %
ITAÚNA;55;NEIDER MOREIRA;PSD/PRB / PDT / PMDB / PSL / REDE / PSC / PR / DEM / PSDC / PTC / PEN / PSD / PT do B;34.606;66,81 %
ITAVERAVA;22;NÔ;PR/PSL / PR / PT do B;2.366;49,95 %
ITINGA;45;ADHEMAR;PSDB/PRB / PP / PSB / PSDB / PSD / PV / PC do B;4.214;52,15 %
ITUETA;15;VALTER NICOLI (GUEGUI);PMDB/PR / PMDB;2.595;62,36 %
ITUIUTABA;15;FUED DIB;PMDB/PMDB / PSDB / PSD / PEN / PRB / PT do B / PDT / PR / PP;29.388;52,11 %
ITUMIRIM;20;OLODUM;PSC/DEM / PV / PSDB / PSC / PMDB;1.511;64,38 %
ITURAMA;15;ANDERSON GOLFÃO;PMDB/PSDB / PMN / PHS / PV / PTN / SD / PT do B / PMDB / PRTB / PSDC / PEN / PSB / PTC;13.444;57,39 %
ITUTINGA;45;FABIANO;PSDB/PR / PSDB;1.581;52,40 %
JABOTICATUBAS;51;ENEIMAR DA ESCOLA;PEN/PTB / PHS / PEN;5.802;53,70 %
JACINTO;10;LÉO PONTO CERTO;PRB/PRB / PP / PT / PSL / PPS / PRTB / PSDB / PT do B / PROS;4.381;64,10 %
JACUÍ;15;GERALDO MAGELA;PMDB/PMDB / PSC / DEM / PV / PSDB;2.781;54,57 %
JACUTINGA;77;MELQUIADES DE ARAUJO;SD/SD;7.753;54,54 %
JAGUARAÇU;22;JUNIO;PR/PR / DEM / PSDB / PSD;1.390;52,29 %
JAÍBA;55;REGINALDO;PSD/PSD / SD / PEN / PMN / PSC / PSDB / PSDC / PV / PTC / PRTB;8.330;47,08 %
JAMPRUCA;25;POLLIANE;DEM/DEM / PPS / PP / PHS / PSDB / PSD / PR;1.741;50,89 %
JANAÚBA;45;ISAILDON;PSDB/PSDB / PDT / PP / PRTB / PR;15.386;41,61 %
JANUÁRIA;40;DR MARCELO;PSB/PSB / PR / PSL / PMB / PSDC / PP;14.066;43,86 %
JAPARAÍBA;55;ROBERTO EMILIO;PSD/PP / PR / DEM / PSDB / PSD / PTB;1.830;65,76 %
JAPONVAR;22;LÉO;PR/PR / PSC / PSB / PSDB / PT do B;2.691;42,92 %
JECEABA;12;FÁBIO VASCONCELOS;PDT/PDT / PSL / PSDB / PP;2.858;58,89 %
JENIPAPO DE MINAS;15;COCA;PMDB/PMDB / PDT / PTB / PT do B;2.135;56,24 %
JEQUERI;15;ADILSON DA SAÚDE;PMDB/PMDB / PT do B / SD / PTN / PSL / PT / PRP / PR;4.799;59,76 %
JEQUITAÍ;22;DR. JOAQUIM;PR/PR / PPS;1.797;35,65 %
JEQUITIBÁ;15;HUMBERTO;PMDB/PP / PDT / PT / PTB / PMDB / DEM / PMN / PSB / PSDB / PROS;3.804;100,00 %
JEQUITINHONHA;45;ROBERTO BOTELHO;PSDB/PSDB / PDT / PSL / PTN / PSC / PRTB / PTC / PSB / PSD / PC do B / SD / PT / PTB;7.172;100,00 %
JESUÂNIA;90;ZÉ PINTOR;PROS/PROS;1.938;58,46 %
JOAÍMA;23;DAURINHO;PPS/PP / PDT / PTB / PMDB / PR / PPS / DEM / PRTB / PSB / PSDB / PT do B;4.102;56,78 %
JOANÉSIA;15;DENILSON;PMDB/PMDB / PTN / PDT / PTB / DEM / PHS / PSB / PT do B;1.839;46,70 %
JOÃO MONLEVADE;45;SIMONE MOREIRA;PSDB/PSDB / PTC / PMDB / PSD / PV / PTN / PROS / PP / PSL / PRB / PSC / PTB / DEM / PRTB / SD / PMN;15.456;38,80 %
JOÃO PINHEIRO;12;EDINHO;PDT/PTC / PDT / PR / PP / PEN / SD / PMDB / PSC / PTB / PSDC / PT / PC do B / PT do B;15.858;56,96 %
JOAQUIM FELÍCIO;77;ELIANA COLEN;SD/PDT / PTB / PHS / PSDB / PSD / PT do B / SD;1.777;61,85 %
JORDÂNIA;15;WATSON LUZ;PMDB/PMDB / PSB / PSDB / PR / PRB;3.166;53,21 %
JOSÉ GONÇALVES DE MINAS;43;AECIO;PV/PP / PTB / PMDB / PV / SD / PSDB / PEN;1.787;59,85 %
JOSENÓPOLIS;55;PAULA DE DIVA;PSD/PSD / PSDB / PMDB / PDT;1.596;57,37 %
JOSÉ RAYDAN;45;ELIAS GODINHO;PSDB/PSDB / PDT / PR / DEM / PRTB / PTC / PV;2.029;61,13 %
JUATUBA;15;VALÉRIA;PMDB/PMDB / PDT / PP / PSDC / PMB / PTC / SD / PTN / PSDB;5.301;33,54 %
JUIZ DE FORA;15;* BRUNO SIQUEIRA;PMDB/PMDB / PSDB / PV / PRB / PP / PPL / PTB;103.872;39,07 %
JUIZ DE FORA;13;* MARGARIDA SALOMÃO;PT/PT / PROS / PC do B;59.506;22,38 %
JURAMENTO;11;WENDEL PEREIRA;PP/PP / SD / PSD / PTB;1.515;53,50 %
JURUAIA;40;CLAUDECI;PSB/PSB / PMDB / DEM / PSC / PT / PRB / PT do B;3.534;50,04 %
JUVENÍLIA;13;ROMULO CARNEIRO;PT/PT / PTB / PMDB / PSC / PC do B / PROS / PTC / PRB / PR;2.727;60,68 %
LADAINHA;45;WALID;PSDB/PSDB / PP / PSB / PV;5.119;60,86 %
LAGAMAR;14;ZICO;PTB/PRB / PP / PTB / REDE / PSC / PV / PSD / PT do B / PROS / PR;3.058;55,55 %
LAGOA DA PRATA;12;PAULINHO DESPACHANTE;PDT/PDT / PT / PMDB / PTB / PC do B;9.826;37,73 %
LAGOA DOS PATOS;55;RAUL;PSD/PSD / SD / PP / PSC / DEM / PSL;2.142;67,55 %
LAGOA DOURADA;15;CANGURU;PMDB/PT / PMDB;4.174;52,02 %
LAGOA FORMOSA;45;CORETE;PSDB/DEM / PSB / PSDB;6.158;50,39 %
LAGOA GRANDE;40;EDSON SABINO;PSB/PSB / PSD / PMDB / PT / PSDB / PROS;3.374;55,81 %
LAGOA SANTA;23;ROGÉRIO AVELAR;PPS/PPS / PRB / PSL / PTN / PR / PHS / PTC / PV / PRP / PEN / PT do B / PROS / PC do B;19.797;64,36 %
LAJINHA;15;JOÃO ROSENDO;PMDB/PMDB / PT / PR / PC do B;6.640;50,49 %
LAMBARI;45;SÉRGIO TEIXEIRA;PSDB/PSDB / PSB / PR / PDT / DEM / PV / PP / PRB / PTB;7.247;59,21 %
LAMIM;23;MARCÃO;PPS/PPS / PR / PV;1.522;51,68 %
LARANJAL;25;SUDÁRIO CARNEIRO;DEM/DEM / PC do B / PSDB / PDT;2.016;41,29 %
LASSANCE;12;PAULO ELIAS;PDT/PDT / PT / PSC / PRTB / PTC / PV / SD;2.154;68,97 %
LAVRAS;55;ZE CHEREM;PSD/PSD / SD / PDT / PTC / PSDC / REDE / PHS / PC do B;38.057;78,12 %
LEANDRO FERREIRA;45;ELDER;PSDB/PDT / PTB / DEM / PSDB / PSD;1.476;53,23 %
LEME DO PRADO;25;REGINALDO;DEM/PDT / PMDB / PR / DEM;1.712;55,60 %
LEOPOLDINA;55;BRENO COLI;PSD/PSD / PP / DEM / PV / PRB / REDE / PMDB / PT / PDT / PTB / PC do B / SD;14.720;100,00 %
LIBERDADE;15;RITA RODRIGUES;PMDB/PMDB / PP / SD;1.583;59,98 %
LIMA DUARTE;33;GERALDO GOMES;PMN/PTB / REDE / PSC / PMN / PV / PSDB;6.733;63,66 %
LIMEIRA DO OESTE;22;PEDRO SOCORRO;PR/PSB / PRB / PR / PDT / PMDB / PSC / SD / PSDB / DEM;2.872;58,24 %
LONTRA;77;DERNIVAL MACARRÃO;SD/PSC / DEM / SD / PR / PEN / PSDB / PPS / PSD;3.188;100,00 %
LUISBURGO;90;ZE CARLOS;PROS/PROS / PMDB / PT / PRB / PSC / PR / PPS / PTB / PSL / SD;2.345;52,96 %
LUISLÂNDIA;55;NEGÃO;PSD/PTB / PTN / PSD / PEN;2.095;42,44 %
LUMINÁRIAS;55;HUDSON;PSD/PRB / PMDB / PSL / DEM / PSDB / PSD / SD;2.280;62,19 %
LUZ;40;AILTON DUARTE;PSB/PSB / PSDB / PMDB / PMN / PRTB / PDT / PR / PRB / PP / PV / PC do B / PPS / PSDC / PEN / PPL / PTN;5.138;45,66 %
MACHACALIS;11;MAURO DE MORENO;PP/PP / PT do B / SD / PSL / PT / PTB / PMDB / PPS / DEM / PSDB / PDT / PC do B / PR;4.079;100,00 %
MACHADO;15;JULBERT FERRI;PMDB/PMDB / PT do B / REDE / SD / PV;13.309;60,71 %
MADRE DE DEUS DE MINAS;15;TAZINHO;PMDB/PDT / PMDB / PSL / PPS / PSDC / PSDB;2.215;64,35 %
MALACACHETA;19;WILTON DA AGROLÓGICA;PTN/PTN / PEN / PV;5.614;56,25 %
MAMONAS;55;IDALINO;PSD/PSD / PSDB / PPS / DEM;2.554;50,63 %
MANGA;23;QUINQUINHA;PPS/PSC / PPS / PP / PTB / PRB;6.601;56,71 %
MANHUAÇU;15;CICI MAGALHÃES;PMDB/PMDB / PROS / PR / PRB / PC do B / PT / PSDC / SD / PT do B / PSD;14.345;41,70 %
MANHUMIRIM;25;PROFESSOR LUCIANO MACHADO;DEM/PP / PTB / DEM / PSDB / PRTB / PSB / PV;5.512;44,59 %
MANTENA;40;JOÃO RUFINO;PSB/PTB / PSC / PTC / PSB / PP;5.352;36,62 %
MARAVILHAS;43;GIOVANE;PV/PSD / PP / PRTB / PSL / PPS / PC do B / PV;2.501;48,04 %
MAR DE ESPANHA;45;WELLINGTON RODRIGUES;PSDB/PSDB / PT / DEM / PTB / PP;4.998;59,68 %
MARIA DA FÉ;55;PATRICIA;PSD/PSD;2.375;23,57 %
