Município;Núm.;Nome;Partido/Coligação;Votação;% Válidos
MARILUZ;20;NILSON CARDOSO;PSC/PSC / PT / PPS / PT do B / PEN / PMN;3.868;58,93 %
MARINGÁ;11;* SILVIO BARROS;PP/PP / PRB / PMDB / PSDB / PHS / PTB / PR / PPS / PTC / PRTB / PMN / PSDC / PSL / SD / PRP;77.196;39,69 %
MARINGÁ;12;* ULISSES MAIA;PDT/PDT / PV / PEN / PPL;56.156;28,87 %
MARIÓPOLIS;12;NEURI;PDT/PDT / PV;2.428;51,58 %
MARIPÁ;23;ANDERSON BENTO MARIA;PPS/PPS / PP / PSDB / DEM / PDT / PMN / PSC / PSD / PTB;3.091;72,10 %
MARMELEIRO;31;POLICIAL JAIMIR GOMES;PHS/PSC / PHS;5.699;63,70 %
MARQUINHO;45;ZINHO;PSDB/PP / PTB / PSC / PPS / DEM / PSB / PSDB / PSD;2.033;63,77 %
MARUMBI;15;ADHEMAR REJANI;PMDB/PMDB / PT / PSC / SD / DEM;2.055;61,71 %
MATELÂNDIA;11;TEIXERINHA;PP/PP / PSC / PSDB / PSD / PSL / PMN / PDT / DEM / PPS / PR / PT;6.151;61,42 %
MATINHOS;22;RUY HAUER;PR/PR / PROS / PSDC / PTC / PSDB / PSC / PPS / PDT / PSD / PTB / SD / PC do B;10.904;53,92 %
MATO RICO;11;MARCEL;PP/PP / PMDB / PDT / PTB / DEM / PHS / PSDB;1.674;60,61 %
MAUÁ DA SERRA;14;HERMES WICTHOFF;PTB/PTB / PP / PDT / PMDB / PSL / PR / DEM / PMN / PRTB / PV / PSDB / PT do B;3.097;94,13 %
MEDIANEIRA;45;RICARDO ENDRIGO;PSDB/PSDB / PMDB / PSB / PTN / PROS / PPS / PSL / PR / DEM / PP / PMN / PHS;14.181;54,56 %
MERCEDES;15;CLECI;PMDB/PMDB / PT / PPS / PTB / PSC;2.066;51,64 %
MIRADOR;11;RENATO;PP/PP / PDT / PR / PMDB / PSB;1.368;68,99 %
MIRASELVA;45;CELSO;PSDB/PSDB / PTB / DEM / PPS / PP / PMDB / PSB / PSC;1.350;100,00 %
MISSAL;11;MANECO;PP/PP / DEM / PSB / PSD / SD;3.853;49,90 %
MOREIRA SALES;15;RAFAEL BOLACHA;PMDB/PP / PT / PMDB / PPS / DEM / PSB / PSDB;3.886;100,00 %
MORRETES;15;MARAJÁ;PMDB/PMDB / PT / PR / PHS / PMN / PMB / PV / PEN / PC do B / SD / PROS;5.567;48,89 %
MUNHOZ DE MELO;15;GERA;PMDB/PDT / PMDB / DEM / PSDB / PSD / PSC;1.623;52,95 %
NOSSA SENHORA DAS GRAÇAS;22;CHICO MARATTA;PR/PR / PT / PTB / PPS / PEN / PROS / PSDB;1.257;43,83 %
NOVA ALIANÇA DO IVAÍ;11;ADIR SCHMITZ;PP/PP / PMDB / PSB / PDT / PSDB / DEM;750;53,96 %
NOVA AMÉRICA DA COLINA;55;JOÃO TRATOR;PSD/PSC / PPS / PEN / PSD;452;53,87 %
NOVA AURORA;15;PEDRO DA FARMACIA;PMDB/PMDB / PSL / PSD;3.875;47,03 %
NOVA CANTU;25;ZÉ CARLOS;DEM/PP / PSL / PSC / PPS / DEM / PSD / PSB;2.364;45,75 %
NOVA ESPERANÇA;23;MOACIR OLIVATTI;PPS/DEM / PPS / PSD / PP / PSDB / PTB / PROS / PR;7.253;53,91 %
NOVA ESPERANÇA DO SUDOESTE;12;JAIR STANGE;PDT/PP / PDT / PT / PTB / PSC / DEM / PV / PSDB / PPS / PSD;2.895;66,83 %
NOVA FÁTIMA;23;MARINHO DOS SANTOS;PPS/PPS / SD / PROS / PT do B / PEN / PSD / PSC;2.149;100,00 %
NOVA LARANJEIRAS;13;EUGENIO;PT/PT / PDT / PR / PMDB;3.298;52,27 %
NOVA LONDRINA;20;VICO;PSC/PSC / PT / PROS / PSDB / PSD / DEM / PDT / PR / PTB / PHS;5.544;78,22 %
NOVA OLÍMPIA;45;JOÃO PACHECO;PSDB/PMDB / PSC / DEM / PSB / PSDB / PSD;2.408;58,18 %
NOVA PRATA DO IGUAÇU;20;SASSÁ;PSC/PPS / PT / PMN / PV / PTN / DEM / PP / PPL / PR / PROS / PT do B / PSC;5.270;69,99 %
NOVA SANTA BÁRBARA;25;ERIC KONDO;DEM/DEM / PTB / PPS / PDT;1.710;58,68 %
NOVA SANTA ROSA;15;NORBERTO PINZ;PMDB/PMDB / PSD / PSC / PDT / PTB / PSL;3.097;53,75 %
NOVA TEBAS;20;CLODOALDO;PSC/PSC / PHS / PRTB / PSDB / PROS / PRP / PDT / PTN / PV / PEN;2.907;61,75 %
NOVO ITACOLOMI;55;MOACIR;PSD/PHS / PSD;1.321;54,65 %
ORTIGUEIRA;23;LURDINHA;PPS/PP / PTB / PR / PPS / DEM / PTC / PSB / PV / PSDB / PSD;7.983;54,57 %
OURIZONA;15;RODRIGO;PMDB/PP / PT / PMDB / DEM / PR / PSD / PROS;1.652;63,15 %
OURO VERDE DO OESTE;25;PAVAN;DEM/DEM / PSDB / PP / PSC / PR / PPS / PSD;2.257;58,14 %
PAIÇANDU;13;TARCISIO;PT/PT / PSC / PP / PTN / PSD / PC do B / PROS;12.794;61,72 %
PALMAS;51;DR. KOSMOS;PEN/PEN / PV / PROS / PSL / REDE / PSB / PSD / PSC / PRB / DEM / PC do B;11.558;51,21 %
PALMEIRA;20;EDIR HAVRECHAKI;PSC/PSC / PT / PSDB / PTB / PSB / PTN / PSL / PROS / PTC / PR / PMB / PPS;10.459;53,97 %
PALMITAL;20;NEY;PSC/PT / PPS / PC do B / PR / PROS / PSC / PP / DEM / PRB / PTB / PHS / PTN / PEN;4.775;53,48 %
PALOTINA;20;JUCENIR STENTZLER;PSC/PSC / PR / PTB / DEM / PMDB;12.343;68,69 %
PARAÍSO DO NORTE;13;LAERCIO;PT/PT / PDT / PSB;3.535;46,17 %
PARANACITY;11;SUELI WANDERBROOK;PP/PP / PSB / PSL / PMDB / PMN / PT / PDT;3.710;58,57 %
PARANAGUÁ;43;MARCELO ROQUE;PV/PV / PMDB / PSB / PT do B / PEN / PSDC / PPS;32.399;44,02 %
PARANAPOEMA;13;PROFESSORA LEU;PT/PT / PROS / PSD / PV;1.123;57,53 %
PARANAVAÍ;45;DELEGADO CAIQUE;PSDB/PSDB / PSD / PV / PRTB / PHS / PSL / PTB / PRB / PSC / SD / PC do B;26.576;58,05 %
PATO BRAGADO;15;MANO;PMDB/PMDB / PP / PT;2.131;56,75 %
PATO BRANCO;12;AUGUSTINHO ZUCCHI;PDT/PDT / PP / PSL / PTN / PSC / PPS / DEM / PMN / PSB / PV / PSDB / PSD / PT do B / SD / PROS / PMB;36.504;83,37 %
PAULA FREITAS;20;VALDEMAR;PSC/PMDB / PSC / PPS / PSD / PROS;2.010;51,83 %
PAULO FRONTIN;45;SEBASTIÃO;PSDB/PSDB / PSC / DEM / PSD;1.990;41,92 %
PEABIRU;22;JULIO FRARE;PR/PDT / PSC / PR / PPS / PSB / PEN / PT do B;2.958;36,74 %
PEROBAL;20;ALMIR DE ALMEIDA;PSC/PSC / DEM / PR / PP;2.295;51,74 %
PÉROLA;45;DARLAN SCALCO;PSDB/PMDB / PSC / PR / PSD / PTB / PSDB / PPS;4.747;69,73 %
PÉROLA D'OESTE;20;NILSON;PSC/PSC / PDT / DEM / PMDB;2.794;58,09 %
PIÊN;15;LOIR DREVEK;PMDB/PMN / PRP / PT do B / PPS / PRTB / PTB / PR / PSD / PRB / PSL / PTN / PTC / PMDB;4.232;50,71 %
PINHAIS;12;MARLY PAULINO;PDT/PDT / PT / PMN / PPS / PROS / PC do B / PSL / PR / PSC / DEM / PRTB / PTC / PV / PRP / PMB / PSB;48.005;82,06 %
PINHALÃO;12;SÉRGIO DA AGROPECUÁRIA;PDT/PPS / PDT / PR / PV;1.724;36,75 %
PINHAL DE SÃO BENTO;15;JAIME CARNIEL;PMDB/PDT / PT / PTB / PMDB / PR / PPS / DEM / PV;980;47,14 %
PINHÃO;13;ODIR GOTARDO;PT/PRB / PT / PMDB / PC do B;7.462;40,01 %
PIRAÍ DO SUL;55;TIM MILLÉO;PSD/PSD / PSDB / PMDB / PSC / PDT / PROS / PMB / PHS / PV / PSB / PTN / PR / PC do B / PT;6.926;100,00 %
PIRAQUARA;12;PROFESSOR MARQUINHOS;PDT/PMB / PSD / SD / PROS / PRB / PSDB / PHS / PDT / REDE / PEN / PSC / PSB;27.413;63,16 %
PITANGA;43;DR. MAICOL;PV/PV / PSC / PP / PTN / DEM / PHS / PC do B / SD;11.096;54,18 %
PITANGUEIRAS;45;TONINHO KOLACHINSKI;PSDB/PP / PDT / PMDB / PSC / PR / DEM / PSDB / PSD;1.321;56,33 %
PLANALTINA DO PARANÁ;15;BONVECHIO;PMDB/PMDB / PTB / PP;1.742;60,21 %
PLANALTO;13;INACIO;PT/PT / PSC / PSD;5.264;60,13 %
PONTA GROSSA;23;* MARCELO RANGEL CRUZ OLIVEIRA;PPS/PPS / PSB / DEM / PSL / PSD / PSDB / PRB / PTB / PROS / PV / PP / PSC;84.032;47,68 %
PONTA GROSSA;18;* ALIEL MACHADO;REDE/REDE / PTN / PR / PT / PMDB / PTC / PT do B;49.611;28,15 %
PONTAL DO PARANÁ;40;MARCOS CASQUINHA;PSB/PSB / PPS / PRP / PP / PDT / PPL;6.253;44,72 %
PORECATU;25;FABINHO;DEM/PRB / PTB / PMDB / PPS / DEM / PMN / PSB / PV / PEN / PSD / PT do B;6.177;75,82 %
PORTO AMAZONAS;23;ANTONIO POLATO;PPS/PDT / PPS / DEM / PRP / PMDB;1.595;51,07 %
PORTO BARREIRO;45;MARINEZ;PSDB/PMDB / DEM / PSDB / PSB / PPS / PSC / PMN / PP / PSD / PV;1.391;51,44 %
PORTO RICO;14;EVARISTO;PTB/PTB / PPS / PV / PSC / PDT / PP / PSL / PSD;1.198;57,29 %
PORTO VITÓRIA;15;KURT;PMDB/PMDB / PR / PSC / PTB / PSB / PP;1.774;63,38 %
PRADO FERREIRA;11;SILVIO;PP/PP / PSC;1.707;61,92 %
PRANCHITA;22;ELOIR LANGE;PR/PR / PMDB / DEM / PSDB / PPS;2.425;63,48 %
PRESIDENTE CASTELO BRANCO;25;GISELE DO TILERA;DEM/PP / PTB / PSC / DEM / PSDB;1.912;54,72 %
PRIMEIRO DE MAIO;45;DANIEL RENZI;PSDB/PMDB / PSB / PSDB / PDT / PPS / PSD;2.876;68,89 %
PRUDENTÓPOLIS;45;ADELMO;PSDB/PSD / REDE / PR / PPS / DEM / PMB / PSDB / SD / PROS;9.291;31,01 %
QUARTO CENTENÁRIO;45;REINALDO KRACHINSKI;PSDB/DEM / PDT / PP / PT / PTB / PSB / PSD / PR / PMDB / PSC / PSDB / PSL;2.127;66,04 %
QUATIGUÁ;45;FERNANDO DA FARMACIA;PSDB/PSDB / DEM / PPS / PROS;1.436;52,31 %
QUATRO BARRAS;15;LARA;PMDB/PMDB / PROS / PTB / PC do B / SD;6.082;50,61 %
QUATRO PONTES;15;JOÃO LAUFER;PMDB/PMDB / DEM / PP;1.590;50,52 %
QUEDAS DO IGUAÇU;90;MARLENE REVERS;PROS/PTN / PTB / PRB / PMN / PPL / PMB / PTC / PROS / PT do B / PSB / PEN / REDE;6.204;47,86 %
QUERÊNCIA DO NORTE;15;DRA ROZE;PMDB/PMDB / PT / PP;3.138;47,65 %
QUINTA DO SOL;11;JOÃO CLAUDIO;PP/PP / PTB / PT / PMDB / PSL / PSC / PR / DEM / PMN / PV / PEN / PSD / SD;2.545;67,99 %
QUITANDINHA;45;MARIA JULIA;PSDB/PSDB / PR / PSB / PSC / SD / PEN / PROS / PSDC / PTN;5.269;46,19 %
RAMILÂNDIA;11;BONAMIGO;PP/PPS / PMDB / PMN / PV / PTB / PP / PDT / PT / PSB;1.905;62,52 %
RANCHO ALEGRE;15;DONA DARLENE;PMDB/PMDB / PDT / PTB;1.486;53,05 %
RANCHO ALEGRE D'OESTE;15;SUELY;PMDB/PMDB / DEM / PSC / PSD / PTB / PP / PPS / PT;1.112;50,07 %
REALEZA;13;MILTON ANDREOLLI;PT/PT / PTB / PPS / PMB / PEN;3.734;33,90 %
REBOUÇAS;90;LUIZ ZAK;PROS/PROS / PMB / PTC / PTB / PT / PP / PSB / PEN / PC do B / REDE / PSL / SD;5.241;53,25 %
RENASCENÇA;20;LESSIR;PSC/PP / PT / PTB / PSC / PR / PPS / DEM / SD;2.681;61,90 %
RESERVA;15;NETO;PMDB/PMDB / PP / PSC / PSD / DEM / PSDB / SD / PROS / PDT / PSB;10.642;71,01 %
RESERVA DO IGUAÇU;45;EMERSON;PSDB/PRB / PP / PTB / PSL / PTN / PSC / PR / DEM / PSDB / PSB / PSD / SD;2.096;100,00 %
RIBEIRÃO CLARO;20;MÁRIO PEREIRA;PSC/PTB / PMDB / PSL / PSC / PSDB / PSB / PR;3.924;49,95 %
RIBEIRÃO DO PINHAL;31;WAGNER;PHS/PHS / PTN;3.227;39,10 %
RIO AZUL;45;RODRIGO SOLDA;PSDB/PSDB / PDT / PP / PTB / PHS / SD;3.248;35,04 %
RIO BOM;12;ENE;PDT/PT / PDT / PROS / DEM / PMDB;1.409;53,98 %
RIO BONITO DO IGUAÇU;31;GAUCHO;PHS/PHS / PPL / PROS / SD / PV / PT / PSC / PPS / PSB / PC do B;4.690;54,23 %
RIO BRANCO DO IVAÍ;14;GERONCIO;PTB/PTB / PMN / PTN / DEM / PSL;1.231;40,51 %
RIO BRANCO DO SUL;20;GIBRAN JOHNSSON;PSC/PSC / PMDB / PSB / PT / PR / PEN / DEM;8.407;39,97 %
RIO NEGRO;45;MILTON PAIZANI;PSDB/PSDB / PTC / PSC / PP / PSL / PROS / PMDB / PMB / SD / PDT / DEM / PV / PR / PTN / PSD / PTB;15.084;85,81 %
ROLÂNDIA;45;DOUTOR FRANCISCONI;PSDB/PSDB / PR / DEM / SD / PP / PT do B;22.954;70,47 %
RONCADOR;55;ORLANDO DA FONSECA;PSD/PSD / PMDB / PPS / PR / PPL / PSB / PSC;2.885;98,67 %
RONDON;90;AILTON VALLOTO;PROS/PROS / PDT / DEM / PPS / PSDB;3.450;55,46 %
ROSÁRIO DO IVAÍ;20;KURODA;PSC/PSC / PMDB / PEN / PT / PSD;2.126;52,34 %
SABÁUDIA;55;HUGO MANUEIRA;PSD/PMDB / PT / PSC / PR / PSB / PSD / DEM;2.523;50,64 %
SALGADO FILHO;15;HELTON - SAÚDE;PMDB/PMDB / PSC / PDT / PT / PTB / REDE / DEM / PSDB / PEN;1.635;52,93 %
SALTO DO ITARARÉ;44;PAULINHO;PRP/PRP / PHS;1.560;41,18 %
SALTO DO LONTRA;23;MAURÍCIO BAÚ;PPS/PPS / PDT / DEM / PEN / PMN / PPL / PROS / PSB / PSC / PSD / PSDB / PTB / PV / SD;6.223;70,28 %
SANTA AMÉLIA;43;JARBAS CARNELOSSI;PV/PMDB / DEM / PV / PHS;1.581;58,95 %
SANTA CECÍLIA DO PAVÃO;14;EDIMAR SANTOS;PTB/PTB / PSDB / PV / DEM;1.487;55,69 %
SANTA CRUZ DE MONTE CASTELO;22;FRAN BONI;PR/PSDB / PSB / PPS / PRTB / PTB / PSL / PR;3.012;88,56 %
SANTA FÉ;15;FERNANDO;PMDB/PMDB / PSC / PP / PDT / PT / PROS;3.708;50,82 %
SANTA HELENA;15;AIRTON COPATTI;PMDB/PMDB / PDT / PPS / PTN / PSB / PSC;8.730;50,41 %
SANTA INÊS;20;BRUNO LUVISOTTO;PSC/PR / PTB / PSC / PP;844;53,90 %
SANTA ISABEL DO IVAÍ;14;VALENTE;PTB/PTB / PEN / PV / PMDB / PPS / PPL / PSB;4.337;79,43 %
SANTA IZABEL DO OESTE;45;MOACIR FIAMONCINI;PSDB/PSDB / PMDB / DEM / SD / PDT / PTB / PSC / PT / PR / PSB;6.200;100,00 %
SANTA LÚCIA;15;RENATO;PMDB/PMDB / PDT / PP / PSL / PROS / PT / PSD;1.576;55,85 %
SANTA MARIA DO OESTE;15;REINOLDO;PMDB/PSDB / PMDB / PT / PRB;4.522;64,49 %
SANTA MARIANA;15;JORGE NUNES;PMDB/PDT / PR / DEM / PHS / PMDB / PPS;5.959;100,00 %
SANTA MÔNICA;45;SÉRGIO FERREIRA;PSDB/PSDB / PMDB / DEM / PSC / PSB;1.429;100,00 %
SANTANA DO ITARARÉ;12;JOÁS;PDT/PDT / PT / PV / PP / PSB;2.136;54,81 %
SANTA TEREZA DO OESTE;10;KABELO;PRB/PRB / PDT / PSD / PPS / PSL / PSDB / PRTB / PMB / PROS / SD;4.071;54,17 %
SANTA TEREZINHA DE ITAIPU;45;CLAUDIO EBERHARD;PSDB/PP / PTB / PSL / PTN / DEM / PMN / PV / PSDB / SD / PROS;10.971;76,85 %
SANTO ANTÔNIO DA PLATINA;31;PROF. ZEZÃO;PHS/PHS / PTN / PMN;10.086;48,41 %
SANTO ANTONIO DO CAIUÁ;11;OSMAR STACHOVSKI;PP/PP / PSB / PSDB / PT / PHS / DEM;1.148;53,37 %
SANTO ANTÔNIO DO PARAÍSO;40;WANDERLEY;PSB/PSB / PSDB / PTN / PPS / PT / PRB / PMDB / PP;1.058;50,99 %
SANTO ANTÔNIO DO SUDOESTE;15;ZELÍRIO FERRARI;PMDB/PMDB / PSDB / PSC / PR / PTB / PDT / PP / PSL;6.133;52,67 %
SANTO INÁCIO;15;JUNIOR VENCESLAU;PMDB/PMDB / DEM / PTB / PEN / PT;2.335;59,63 %
SÃO CARLOS DO IVAÍ;77;ZE LUIZ;SD/PT / PSC / DEM / SD;2.631;58,03 %
SÃO JERÔNIMO DA SERRA;23;RICARDO;PPS/DEM / PSC / SD / PRP / PPS;3.485;50,94 %
SÃO JOÃO;45;VADECO;PSDB/PSDB / PDT / PTB / PP / PR / PPS / DEM / PTC / PSB / PV / PSD / PT;3.779;50,87 %
SÃO JOÃO DO CAIUÁ;45;CARLOS MAIA;PSDB/PSDB / PMN / PPS / PR / PP / DEM / PSD / PSB;2.342;59,31 %
SÃO JOÃO DO IVAÍ;20;FÁBIO HIDEK;PSC/PP / PTB / PSC / PV / PSDB / PROS / PPS;4.436;59,26 %
SÃO JOÃO DO TRIUNFO;13;ABIMAEL DO VALLE;PT/PT / PDT / PSB / PROS / PMB;4.315;47,37 %
SÃO JORGE D'OESTE;12;GILMAR PAIXÃO;PDT/PDT / PT / PMDB / PV / DEM / PPL / PMB / PMN;3.997;56,10 %
SÃO JORGE DO IVAÍ;11;ANDRÉ BOVO;PP/PP / PSDB / PSB / PMN / DEM;3.441;100,00 %
SÃO JORGE DO PATROCÍNIO;55;BARALDI;PSD/PP / PMDB / PTN / PSC / PSD;2.609;56,04 %
SÃO JOSÉ DA BOA VISTA;45;SERJAO KRONEIS;PSDB/PTB / PSB / PSDB / PSC;2.937;100,00 %
SÃO JOSÉ DAS PALMEIRAS;11;GILBERTO SALVADOR;PP/PP / DEM / PPL / PSD / PR;1.867;61,31 %
SÃO JOSÉ DOS PINHAIS;20;TONINHO DA FARMÁCIA;PSC/PP / PSB / PSDB / PSDC / PMN / PSC / PSD / PMDB / PPS / PRB / PRTB / PRP / PT do B / PTC / DEM;61.484;53,31 %
SÃO MANOEL DO PARANÁ;40;AGNALDO TREVISAN;PSB/PSB / SD / PTB / PSD / PPS / PT / PROS / PSDB / PMDB / PV;1.074;60,88 %
SÃO MATEUS DO SUL;45;LUIZ ADYR;PSDB/PSDB / PMB / PSDC / DEM / PSD / PT do B / PROS / SD / PHS / PRB / PP;14.809;57,80 %
SÃO MIGUEL DO IGUAÇU;22;CLAUDIO DUTRA;PR/PR / DEM / PSDB / PDT / PROS / PV / PRB / PMB / PEN / PSD / PTN / SD / PSC / PC do B / PRP;8.458;48,53 %
SÃO PEDRO DO IGUAÇU;15;JACI DANELLI;PMDB/PP / PMDB / PSDB;1.745;100,00 %
SÃO PEDRO DO IVAÍ;14;ZÉ ISALBERTI;PTB/PDT / PTB / PPS / DEM / PSDB;3.922;65,51 %
SÃO PEDRO DO PARANÁ;14;NEILA FERNANDES;PTB/PTB / PMDB / PSC / PR / PT / PSDB;1.692;84,05 %
SÃO SEBASTIÃO DA AMOREIRA;40;PARDHAL;PSB/PSB / PP / PSDB / PROS / PV / PRB / PMN;3.077;52,77 %
SÃO TOMÉ;12;OCELIO;PDT/PMN / SD / PDT / PTB / PP / PSDB / PPS;2.321;54,50 %
SAPOPEMA;12;GIMERSON;PDT/PDT / PT / PTB / PMDB / PPS / PMB / PSB;2.908;100,00 %
SARANDI;45;VOLPATO;PSDB/PSDB / PSB / PTB / PSC / PR / PP / PMN / PPS / PSDC / PC do B;21.478;47,58 %
SAUDADE DO IGUAÇU;43;MAURO CESAR CENCI;PV/PP / PMDB / PSL / PTC / PR / PV / PSDB / SD / PSD / PTB / PSC;2.521;58,90 %
SENGÉS;23;NELSON PEZINHO;PPS/PP / PMDB / PR / PPS / PMB / PV / PROS;4.513;42,44 %
SERRANÓPOLIS DO IGUAÇU;15;LUIZ FERRI E DIOGO;PMDB/PMDB / PSC / DEM / PMB;1.842;47,68 %
SERTANEJA;55;JAMISON;PSD/PDT / PP / PROS / PHS / PSC / PPS / PT / PSDB / PSD / PSB;2.682;62,11 %
SIQUEIRA CAMPOS;40;BÍ;PSB/PSDB / DEM / PDT / PHS / SD / PMDB / PR / PV / PSD / PSC / PTB / PSL / PTN / PP / PSB / PMB;7.186;61,67 %
SULINA;15;PAULÃO;PMDB/PMDB / PV / PSC / PSB / PT / PSD / DEM / PP;1.411;54,02 %
TAMARANA;25;BETO SIENA;DEM/DEM / SD / PP / PTB / PSC / PPS / PV / PSD / PSL;3.628;52,63 %
TAMBOARA;55;TONINHO CAUNETO;PSD/PP / PV / PHS / PSD / PSC / PSB;2.043;55,44 %
TAPEJARA;45;RODRIGO PEZÃO;PSDB/PSDB / PTB / PPS / PSB / PROS / DEM / PDT / PSL / PV;5.688;60,34 %
TAPIRA;20;CLAUDIO;PSC/PP / PTB / PROS / PSC / PHS / PT;1.962;47,02 %
TEIXEIRA SOARES;40;LULA THOMAZ;PSB/PSB / REDE / PROS / PTN / PDT / PMN / PRB / PMB / PPS / PMDB / PC do B / PSDB / PSC / PR;3.890;59,96 %
TELÊMACO BORBA;12;DR. MÁRCIO;PDT/PDT / PTB / PMDB / PRTB / PHS / PTC / PV / PRP / PEN / PC do B / SD;17.253;45,26 %
TERRA BOA;12;VALTER PERES;PDT/PP / PDT / PT / PTB / PMDB / PSC / PPS / PSB / PV / PRP / PSDB / PSD / SD / PROS;9.630;100,00 %
TERRA RICA;55;JULIO DA FARMACIA;PSD/PT / PSD / PSC;3.735;39,77 %
TERRA ROXA;20;ALTAIR DE PADUA;PSC/PSC / PP / PDT / PTB / PMDB / PPS / PHS / PMN / PV / PSDB;6.617;65,17 %
TIBAGI;15;RILDO LEONARDI;PMDB/PMDB / PDT / DEM / PRB / PP / PT / PR / PC do B;5.729;49,90 %
TIJUCAS DO SUL;45;CESAR MATUCHESKI;PSDB/PRB / PSL / PSB / PSDB;5.437;56,01 %
TOLEDO;11;LUCIO DE MARCHI;PP/PP / PR / PSD / SD / PRB / PTC / PSDB / DEM / PSC / PTB / PEN / PPL / PV / PRP;42.733;57,21 %
TOMAZINA;55;FLÁVIO ZAN;PSD/PMDB / PR / PSB / PSDB / PSD;2.844;50,56 %
TRÊS BARRAS DO PARANÁ;15;HELIO BRUNING;PMDB/PMDB / PSDB / PV / PPS;3.924;49,38 %
TUNAS DO PARANÁ;45;JOEL DO ROCIO;PSDB/PSDB / PSC / PTB / SD / PR / PP / PDT;2.602;61,54 %
TUNEIRAS DO OESTE;22;BÓIA;PR/PP / PMDB / PR / PHS;3.473;56,74 %
TUPÃSSI;15;ITO;PMDB/PMDB / DEM / PSD / PTB;2.842;50,49 %
TURVO;22;JERONIMO;PR/PR / PTB / PSDB / PSD / PP;5.376;55,38 %
UBIRATÃ;20;BACO;PSC/PSC / PMDB / PSD / PSL / PT / PV / SD / PTB / PDT / PRTB;7.987;55,97 %
UMUARAMA;20;CELSO LUIZ POZZOBOM;PSC/PSC / PSB / PSD / PSDC / PTN / PP / PPS / PHS;27.434;51,83 %
UNIÃO DA VITÓRIA;22;SANTIN ROVEDA;PR/PMDB / PSB / PR / PV / PC do B / PHS / PTB / PSL / PSDB / PPS / PMN / PPL / PTN;16.333;57,39 %
UNIFLOR;40;ALAN PETENAZZI;PSB/PSB / PV / PP / DEM / PHS / SD / PROS;979;47,94 %
URAÍ;20;CARLINHOS TAMURA;PSC/PSC / PTB / PSDB / PV / PSD / PSB / PT / PPS / PSDC;5.504;82,00 %
VENTANIA;25;HELLY;DEM/DEM / PPS / PRB / PMDB;2.818;44,55 %
VERA CRUZ DO OESTE;77;NEI SGOBI;SD/PSL / PSC / PR / PPS / PPL / SD;2.233;39,69 %
VERÊ;22;ADEMILSO ROSIN;PR/PR / PDT / PMDB / PV / PSL;3.217;51,70 %
VIRMOND;11;NEIMAR GRANOSKI;PP/PP / PDT / PHS / PV / PSDB / SD / PEN / PPL;1.546;49,11 %
VITORINO;15;JUAREZ VOTRI;PMDB/PMDB / PV / PP / PSC / PSD / PMN;2.658;56,04 %
WENCESLAU BRAZ;12;PAULO LEONAR;PDT/PDT / PSDC / PHS;4.776;41,06 %
XAMBRÊ;23;FOFÃO;PPS/PPS / PROS / PSD / PMDB;2.367;50,61 %
